1: -0.06591921855934779,0.333872342959325,0.670832579290002,1.22256553956113,1.2461658755500804,0.5522127700252271
2: 0.29395033411567106,0.24679329906513908,0.16954977662349263,-0.06125086478467345,0.4466618323143745,0.05117620331900907
3: 0.43812589493624476,0.7040228595870353,0.7168415878663436,0.7381474764789154,0.3380196848724762,0.5732608569262695
4: 1.111873752445058,0.621703882639165,0.17269932424829876,-0.06258506812449516,-0.3513356910389479,0.35765138302443866
5: 0.43630380340142527,1.365996501859697,0.5737780763772754,-0.4793561952779817,0.32290427313122005,1.8419595053645863
6: -0.37963579624907673,0.9366627404027201,0.9511137594374613,0.6613907345921798,1.1693971009408952,0.24914767261558812
7: -0.045696730051295154,-0.27636431143561757,0.7538999704459499,0.6228076820865514,0.663289010565434,0.2868608588021705
8: -0.486095290832141,0.9526460780652086,0.25223946480737164,-0.2979210007242533,0.5145912812857575,0.8187910429152685
9: 0.16857872886043268,1.246297020268175,0.8245337539608604,0.938426459193086,0.4896627126294776,0.22192791023554465
10: 0.45158576071223455,0.952609465496761,0.22554511873906719,0.047726629991489355,0.04847586820028327,0.6456130053091446
11: 0.6663055707249168,0.11471676378556106,1.3671470267751598,-0.009633866431058014,0.5462084514696125,0.01270441251288068
12: 0.8546126190105798,0.6681656619045803,0.47349956396448917,0.6030244328620442,0.8762361614329617,0.8122640605625149
13: 0.9840308940768475,0.6938197378833176,0.8220253248880001,1.0867779536545967,0.12666750210048056,-0.2746685264043742
14: 0.8486123889506708,0.5519287566185221,1.064350044113075,0.4757712123894393,0.8103953937966553,1.5675835520339434
15: 1.3111566890718307,1.1581148151292555,0.3113921066180736,0.20744542726448584,0.6644182619389571,0.21040403314812606
16: 0.2995002210258326,0.031103057946943735,0.9790738721360992,0.6981812275707241,-0.08788127001048152,1.2790786142013522
17: 0.8342715434772788,0.5959855715647621,0.9358352567688654,1.303261019293164,0.26554602184380416,0.39783566587525865
18: 0.23545569385586457,-0.37000902143045156,0.7591915209316223,0.7672486707951707,0.4038769027649055,0.4074450968048662
19: 0.25015572007297254,1.0629502014139294,0.502562558465944,0.8472816842848466,0.7312117871487203,1.0451105289445453
20: 0.6261641535888655,0.5307344846102227,0.39806117806001273,0.5310627921625779,0.5292437395240878,0.30907913412814764
21: 0.4175106123376363,0.20854446145891825,0.4754191964536273,0.5757547028208909,0.8079148237180367,0.21819116554869972
22: 0.9810738941347477,0.4030535535268788,0.2849531482820283,0.569835829310154,-0.2829019817470193,0.9722156456015856
23: 1.08255846404677,1.1765196687846018,0.3388842667436696,0.18901131813186767,0.3733069365817655,0.04722480298037912
24: 0.24349776980422322,0.8185931051430112,0.4120924984509651,0.6075411884210051,0.03879405819109216,1.3482366215190833
25: 0.6297980886632891,0.935811829280313,1.1171881715395615,0.1119523088427336,0.5553240402907718,1.1953380633760935
26: 0.23648331887981028,0.7914986957920258,0.8518974011028804,0.2605842302873319,-0.15587930582676768,0.3285335684947921
27: 0.6117223758970097,0.3499210924386437,0.05739095742107825,1.0587635032596179,0.3909741110884585,0.9946388928158177
28: 1.193130403631384,0.10831491824297951,0.9651248704804093,1.0778763864719023,0.4886616792146554,0.8110885869704582
29: 0.5679800057549291,0.21041787441732052,0.6960957679735682,0.11415687241399786,0.9551478236644975,0.6583112105475262
30: 0.8720610827432456,0.5690653222760974,0.5549224025174808,0.6317014538104424,0.15165744000926124,0.3378287249613613
31: 0.49104997237679215,0.6378177355114448,0.5125925316579355,0.5197669552086193,0.26321451599106965,0.3585733815201698
32: 0.4970441972462499,0.6147503426528369,0.560383835048794,0.38160606017805865,0.4034981337798354,0.22351709952043136
33: 0.39351130531136197,0.28523479548411357,0.9372351205895199,0.6157629673694043,0.49398050622380246,0.3241985633601935
34: 0.2860043162232835,0.7655287064991285,-0.1741745962715956,0.8982527130865572,-0.09124565923966388,0.1796839659236924
35: 0.19311493037675564,0.7735064287794384,0.4597681759395131,-0.005707280450482077,0.45662847528486405,0.3844460339181913
36: 0.4498133258932592,0.3008933058201494,0.6302111590137834,1.0758814952033724,0.4383722551956812,0.7510169476971366
37: 0.5440122958374515,0.5970628366108487,0.1741305220219665,0.9558051648525001,0.767109377254823,0.6492707770636402
