1: -2.058257910432434,0.882427107756261,1.8156887883289325,-0.2946610088276108,2.588521654603503,-3.3541474497008705,1.376809130798969,2.9175649927965637,-1.0610356803030827,1.335264885289602,-0.7313514750215022,2.0764465812022617,1.586850137438357,-0.39331103004411916,-0.4894362356844273,1.7127655356289708,1.8955309896100392,-1.2512192621245255,-1.4952364758933192,2.1869227111427363,-0.11629410970824539
2: -1.768944764655755,1.012877383476741,-0.9251647383220305,0.334139685438965,-0.5074973538911962,1.6614951745989475,-0.745623964097405,0.8780320918595561,-0.046893473606173686,-0.6720014960492644,-1.22674126042659,-1.6680202892722837,-0.7379526482363521,1.0549167906603976,2.6888267320815977,1.133426785164667,-1.1243011124305016,4.2451160432558055,-0.6464056148928661,-3.369904568566289,0.1657290986649516
3: -1.6279136753475516,2.1197957898196647,-0.41497223747090195,0.23788452852620273,-2.7400608045903954,-0.7176868804215712,-1.148761061947436,0.2656417474405069,-0.6704994795009549,1.4454079998781446,1.3603876631607283,1.9070520333560337,1.1974720362143998,0.5843997354756254,-3.8494871482271122,1.5924452525580983,0.500078497569364,1.354091292906894,3.2368786089438553,2.2863442106856793,0.11072129347034415
4: 0.03543184757260209,0.9586345857001639,2.5710079891820015,0.5144765191778986,1.7351811950835812,-0.7548888494499175,-0.10201652091424185,1.0713534826465638,3.695958511208627,2.0120292213853936,-0.05233088678242814,0.26924505071104826,0.9727279007834455,2.4422015952382843,0.009723482752312107,3.9917279960926537,0.15755624422711856,0.2137422301869124,-2.134041621205247,-0.29870286619426,1.7687123245136962
5: 1.0980805848463646,-1.5513840287194722,0.27642426507083717,-0.9307367517213545,1.9247982497267349,-1.2968396001537423,2.537354580723001,-0.08344659946446276,0.06364730423790937,0.26045409165353184,0.4569704994561521,-0.028187610395140117,-1.737674802995833,-0.7594798692522868,0.33985534156969466,-1.4495730070203576,1.1339805724374328,1.497946710517422,-0.18602623582508027,2.893998903620175,0.3442258224655113
6: 1.9852600361007593,-0.37963511365071,-1.619664271990291,0.8817827168715722,-0.11296987511547918,-0.3300902107980799,-1.3618703830468932,-0.020666931259733623,-1.0372984781167796,0.5401825959684255,-0.7197298826104335,1.0062054102124913,1.0132233032523033,0.8503575006387879,2.050291247449178,-1.136706579236801,0.783848913032603,0.6232879251360364,1.240764347916567,0.528163047666236,1.1958281646289932
7: -0.5860382961350858,1.5804713531295251,0.14067297508632937,1.0573091448495258,-0.8829470150164023,1.7746881454967882,0.8403239918153365,0.24554822889721367,-1.1147766887468342,0.5582082636238045,0.35610386402401994,0.17212162387589863,-1.1307309164267705,-1.0610914363829962,0.8956862588727333,-1.46468399738527,-2.3271411324930362,-0.2632667868959102,0.7156192989239907,0.08500022145253855,0.5884253403801925
8: -0.996345772570951,0.5574371175594934,1.4332299975003586,0.6034174102672429,-0.28428887356990595,-0.7510262940540915,2.161404387959754,1.4519890225719787,1.0999071107653124,-0.544982928287109,1.4069589839404628,-0.6579533405331581,0.961709359682241,-0.49957321783523434,-0.44774139672394275,1.4123163482150396,1.4719116758509112,-0.3767558799663372,-0.8611550168061706,0.556748441510682,0.3149709570490088
9: -1.598804561092427,1.2741417998308973,2.2043408976014955,0.3683183287418121,1.5338227202045505,0.581723512208035,0.04060952331858836,0.10118507967019486,2.744175086384174,0.019267993158226415,1.1462901470491091,1.1165839290643336,0.5258023122592237,1.8712552209219786,0.011981488388551842,0.3857552381635028,2.588353821280949,0.9622534739083298,-0.3401738365844612,-0.8256043182401418,0.3512725112138039
10: 0.7568761271929154,-0.33170965804783115,0.6884685102738792,1.4360362159356064,0.4883812736265808,1.65934200807999,0.953972840619551,-2.265338940407323,-0.18680577938994414,0.05925657130484624,-1.786837714218016,-1.4082515090112608,0.42823354930819846,-0.30108394953650075,0.3226349250903121,0.9796103346107219,-0.6061507348164934,2.776329817783652,1.1682634997848664,1.0938713925391097,0.7487051038742828
11: -0.16757312437389782,-1.4886826621458553,1.6360873023795666,0.4743360143372379,0.6254294492366823,0.8765640429008217,1.679600582710295,-0.8236925387595935,-0.3358647942349742,0.28592286838398606,1.301260399693816,-0.23931817133470146,0.8229619470807903,-1.0831123846050401,1.5640131931655743,0.07703571788853969,-0.3957209113784059,-1.4667186679015525,0.33161273573096484,0.865561463425256,0.3657046648383707
12: 1.4861293428573092,1.065449607513637,1.424929208019255,0.746621177942602,-0.8176424547499803,-0.4977996304509752,-1.3728986160515675,1.1029279714423161,-0.7284943603670071,1.7808291740707296,0.16640698445223634,0.1832508026017916,2.0800949510453695,-2.3409442093776525,0.2568154828769108,1.016431818954096,1.3169075783593822,1.3239239595654944,0.8039250032230306,0.9742855874297469,-0.9801024301143568
