1: 0.2654260027741209,0.7893798562436756,1.408319632465795,1.249915944746659,0.1559509188138244,0.1768547248727697
2: 0.5734809742587723,1.0847907584330738,0.7924580103841014,0.9164522990804311,0.564321638456138,0.9445593297347729
3: 1.5702154231430396,0.8099267614643346,0.35620163175890396,0.8343844646620331,1.3609961117677316,-0.5484703664083377
4: 0.5903105086867375,0.6452313548641417,0.35766822718367697,0.5707239494184707,0.49252658929179827,0.16945940972389145
5: -0.1630957143303774,1.0058266613402942,0.20269123257174837,0.5291941493688928,0.1522812781433926,0.06854062916019138
6: 0.49770638230124614,0.517225494585655,-0.15281609338778201,0.10449455637688254,-0.313521767429751,0.23413877140834638
7: 0.5962612485705838,0.30639723008119996,-0.3210140990837693,0.669489914074134,1.031936949274582,0.7340738474323514
8: 0.6381068948177673,0.17543459519091525,0.7075739593389645,0.2583582973528353,1.174202467473243,0.392402069677805
9: 0.14482487305488212,0.30737870405694256,0.06614959527630798,0.45832596690129396,-0.25879991930385604,0.29095947368085395
10: 0.6687900698057307,0.25363149282581454,1.0996882222932454,0.4816453932104183,0.34568079017504116,1.0073041940985026
11: 1.131414382986139,0.4196574930717277,0.46347610102548287,-0.4602448502653107,-0.027819201983513786,0.8720694778037186
12: 1.0989922206776561,0.8660756647002186,-0.11867279114070106,0.01572056253634546,0.9406702852133947,-0.2994241822104946
13: 0.43484508632730984,0.6833910837100379,0.042028442963762236,0.04628731917202533,0.44713768291506745,0.7814444572656677
14: 0.2911518791574964,0.5984994455313372,0.5038272328887161,0.19370736499699115,0.7934783183202923,0.7842777400005978
15: -0.3538715444937248,0.45965518481317863,0.3467131939933562,-0.005409182054894157,0.4806965838812688,0.7944004083259425
16: 0.9335801824879615,0.29621993281592446,0.35556243097119844,-0.25392638693203584,0.09107827108188116,0.12282028336066037
17: 0.05542776596091886,0.8137014535046528,0.7916803401459831,0.9487305455921107,0.17867808368004884,0.2691981812716679
18: -0.25927370407220696,0.009167147911220197,-0.1151444052581928,0.7437764460739843,0.5448841353142212,0.6778617053852865
19: 0.3324953531133632,0.2371578659286192,0.12567903895160065,0.4623633279468762,0.9585994140056446,0.501423019462856
20: 0.33646994374357936,0.25295934237111717,0.20751061423146558,0.35208235609363364,0.8817887788157601,1.3628908091839214
21: 0.18537970787076358,0.959867418280062,0.8021217741996557,0.10713407035352984,-0.002444877648873911,0.18349598623898333
22: 0.5493801401302243,1.1515913205062314,0.5496645579349184,0.32328585234497675,0.6630103603357924,0.31205640273443846
23: 0.17452338877620294,0.08380147013534822,0.919966994959614,0.5822979916038267,0.5690879698864848,0.5324597375119444
24: 0.04117899703019523,0.2691622885963098,0.2685221881907286,0.6563295371842689,-0.15049850218638916,0.11864085170930028
25: 0.5048793648849399,-0.2033601454839521,1.0237877306555636,1.1484221320821084,0.41922183633316085,0.6998654155951811
26: -0.061409687453293005,1.4024886034439974,0.375116400494821,0.6569014810787813,0.3435083787132561,0.2699279956988218
27: 0.9273706836254558,0.2926924656474949,0.6992959747047429,0.652896053069996,0.7148051515713263,0.12800401396548855
28: 0.8807203250286924,0.7531180445352165,0.22659601239337931,0.7509976276205996,0.46969906825339897,-0.028323220935549842
29: 0.6253302832727196,0.3567883109048128,0.2871017659789141,0.6617247064465324,0.8561651132216812,0.265964743086152
30: 0.7477443764130417,1.0681042919902635,0.7349520226171995,1.011963034190005,0.7919025898356655,0.5374668136671298
31: -0.2121106360871685,0.2540399924569199,0.5244134662160761,0.34372746222323564,0.6183900963061388,0.8975813609262121
32: 0.5961803441776539,0.3681252213146804,0.5264248645585162,0.5687863685866643,0.8766659969121785,-0.1812384309991495
33: 0.18342418506195224,0.5379487749679568,0.6952764269783324,0.013719165684910384,0.8312627274517894,0.3303763807911366
34: 0.6029655691462766,0.6416399899359863,0.3766655102266392,0.9920044640652138,0.07526620107503718,0.4730035543473126
35: 0.4525244875547145,0.7720117200279609,0.3786733858294275,0.5329912897586915,0.42742818236866836,0.545142650349761
36: 0.6465452741955754,0.1812371940570474,0.47226633913293253,0.33872004168125247,0.03412690127656565,0.5250436285997568
37: 0.05347537217282716,1.090831417514425,0.6365681533351131,0.5934657677132974,0.11849503608702938,0.654216372417682
38: 0.3501927604884221,0.5072944569551832,0.3842447427470337,0.18746732657910758,0.6969352511284569,0.3953444953679822
39: 0.4179243700360232,0.6377294366171672,0.7038895479028299,0.797591308916118,0.562468021791282,0.45764232419094464
40: 0.5877929397303291,0.6630958801432604,0.42239775441441135,0.4626896500604421,0.49910750094390766,0.5965464855116447
41: 0.680793152884669,1.3458753340689185,0.21490809342844722,0.6112084782630086,0.22801686712915978,0.2941603444554842
42: 0.6502744100557517,0.42661269296509585,0.1501951909525951,0.3803045509681354,0.5785368398551031,0.5095224848623878
43: 0.4615477176563806,0.37332847763618726,-0.04816244742298659,0.36852212645036203,0.47048825570877395,0.39334827142830625
44: 0.5990241808715998,0.5013203132750753,0.6994243049263695,0.5252667018057795,0.3874490603716796,0.6938852333151153
45: 0.49140843322594313,0.45239701948527333,-0.11248189171117962,0.5052325936920019,0.7312091240240999,0.3045460714250763
46: 0.3308316039541854,0.6526215071173591,0.4835367413603733,0.06438191843117419,0.21455318736718967,0.8951970625299017
47: 0.8644588631765411,0.4189521764638817,0.5607232773335546,0.2838771039183898,0.07824789664852333,0.8456224717588263
48: 0.24770518440439027,0.5102104017549854,0.6686992996036507,0.8098934792849051,0.6732947397130676,0.6522698892446226
49: 0.33521062620321457,-0.03957943778467876,0.6361623164709879,0.6536904271469475,0.8994146256306985,1.0977596239810805
50: 0.4932537773786033,0.6341325101477103,0.6111239106703851,0.031715473129127814,0.956015511543191,0.85899968760496
51: 0.7550275436764395,0.7833094459963641,0.6550225823196416,0.9209488879031844,0.2127261393736117,0.6373504343016747
52: 0.33158356004777056,0.5668448594983354,0.6544945643430062,0.0720732025525771,0.2431029964250837,0.16778946592755412
53: 0.6692244851377535,0.5763897966011396,0.4622019539482867,0.40728554074131906,0.8023880714305117,0.7007971409188207
54: 0.5513756081666146,0.579390854984298,0.8060142898817497,0.6100998963604516,0.3886610097024811,0.290750931802404
55: 0.34541410204848,0.7387115149041884,0.5941322317767674,0.44595976910919194,0.5360561802480895,0.45147045576133193
56: 0.8679624234450894,1.2150357629609807,0.9802120227595834,0.33356508777349686,0.19858141460439716,0.5596227226995079
57: 0.15567532748963148,0.842161924473009,0.34577328651182615,0.4579663558734062,0.4627524724255254,0.1375904466698749
58: 0.3086038231890317,0.10204216536824678,0.5930184741637897,0.694966448769376,0.773896705080254,0.2714166811482378
59: 0.5430673481319875,0.7002169490493934,0.6510807968129712,0.6369286527336377,0.6753499201511913,0.8131282043659687
60: 0.44502614221177006,0.3274112556098689,0.3692766685971744,0.6797303242032623,0.24374802202514292,0.32722548891112274
61: 0.6177042384423121,0.13288658509607731,0.5446588976569544,0.9038035422154798,0.3890667612906734,0.7699415624664635
62: 0.45778868020709135,0.7768919807349716,0.6081225413358244,0.5026432166749305,0.53859197540915,0.6760183240945644
63: 0.5837323050297867,0.733223555040914,0.4397258370680211,0.5997002335790188,0.11888978146046181,0.6264265089485
64: 0.4123587708809374,0.7229513052470806,0.6723494974683064,0.045825028952407754,0.42343746681530076,0.7506204394186835
65: 0.6483845415156952,0.8437687795975084,0.4757161721779412,0.5848896295339545,0.47512049402710244,0.7922493196351993
